"No.","Time","Source","Destination","Protocol","Length","Info"
"13011","2021-06-30 16:55:51.774643","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13012","2021-06-30 16:55:51.795814","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13013","2021-06-30 16:55:51.796334","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19811 Ack=19810 Win=1002 Len=0 TSval=1889288982 TSecr=2822170253"
"13014","2021-06-30 16:55:52.092397","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503166 Ack=50548 Win=8067 Len=0 TSval=2114788751 TSecr=1623740740"
"13015","2021-06-30 16:55:52.112032","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50548 Ack=503167 Win=425 Len=0 TSval=1623755876 TSecr=2114773635"
"13016","2021-06-30 16:56:06.940461","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19810 Ack=19810 Win=1002 Len=0 TSval=1889304126 TSecr=2822170253"
"13017","2021-06-30 16:56:06.959892","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19810 Ack=19811 Win=120 Len=0 TSval=2822185419 TSecr=1889288982"
"13018","2021-06-30 16:56:07.196305","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503166 Ack=50548 Win=8067 Len=0 TSval=2114803855 TSecr=1623755876"
"13019","2021-06-30 16:56:07.216521","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50548 Ack=503167 Win=425 Len=0 TSval=1623770980 TSecr=2114773635"
"13020","2021-06-30 16:56:11.956047","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13021","2021-06-30 16:56:11.976446","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13022","2021-06-30 16:56:11.976927","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503198 Ack=50579 Win=8067 Len=0 TSval=2114808636 TSecr=1623775740"
"13023","2021-06-30 16:56:22.044528","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19810 Ack=19810 Win=1002 Len=0 TSval=1889319231 TSecr=2822185419"
"13024","2021-06-30 16:56:22.064374","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19810 Ack=19811 Win=120 Len=0 TSval=2822200523 TSecr=1889288982"
"13025","2021-06-30 16:56:26.774773","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13026","2021-06-30 16:56:26.794076","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13027","2021-06-30 16:56:26.794570","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19842 Ack=19841 Win=1002 Len=0 TSval=1889323981 TSecr=2822205252"
"13028","2021-06-30 16:56:27.164645","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503197 Ack=50579 Win=8067 Len=0 TSval=2114823824 TSecr=1623775740"
"13029","2021-06-30 16:56:27.184264","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50579 Ack=503198 Win=425 Len=0 TSval=1623790948 TSecr=2114808636"
"13030","2021-06-30 16:56:42.012423","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19841 Ack=19841 Win=1002 Len=0 TSval=1889339199 TSecr=2822205252"
"13031","2021-06-30 16:56:42.031164","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19841 Ack=19842 Win=120 Len=0 TSval=2822220489 TSecr=1889323981"
"13032","2021-06-30 16:56:42.268352","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503197 Ack=50579 Win=8067 Len=0 TSval=2114838928 TSecr=1623790948"
"13033","2021-06-30 16:56:42.288194","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50579 Ack=503198 Win=425 Len=0 TSval=1623806052 TSecr=2114808636"
"13034","2021-06-30 16:56:46.955734","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13035","2021-06-30 16:56:46.975915","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13036","2021-06-30 16:56:46.976400","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503229 Ack=50610 Win=8067 Len=0 TSval=2114843636 TSecr=1623810739"
"13037","2021-06-30 16:56:57.116494","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19841 Ack=19841 Win=1002 Len=0 TSval=1889354303 TSecr=2822220489"
"13038","2021-06-30 16:56:57.135266","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19841 Ack=19842 Win=120 Len=0 TSval=2822235593 TSecr=1889323981"
"13039","2021-06-30 16:57:01.774661","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13040","2021-06-30 16:57:01.794083","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13041","2021-06-30 16:57:01.794567","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19873 Ack=19872 Win=1002 Len=0 TSval=1889358982 TSecr=2822240251"
"13042","2021-06-30 16:57:01.980543","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503228 Ack=50610 Win=8067 Len=0 TSval=2114858640 TSecr=1623810739"
"13043","2021-06-30 16:57:02.000649","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50610 Ack=503229 Win=425 Len=0 TSval=1623825764 TSecr=2114843636"
"13044","2021-06-30 16:57:16.828445","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19872 Ack=19872 Win=1002 Len=0 TSval=1889374016 TSecr=2822240251"
"13045","2021-06-30 16:57:16.847330","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19872 Ack=19873 Win=120 Len=0 TSval=2822255305 TSecr=1889358982"
"13046","2021-06-30 16:57:17.084575","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503228 Ack=50610 Win=8067 Len=0 TSval=2114873745 TSecr=1623825764"
"13047","2021-06-30 16:57:17.105348","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50610 Ack=503229 Win=425 Len=0 TSval=1623840868 TSecr=2114843636"
"13048","2021-06-30 16:57:18.822361","192.168.0.100","192.168.0.102","MDNS","286","Standard query response 0x0000 PTR Hive Bridge (RCR-663)._hap._tcp.local SRV, cache flush 0 0 9124 rcr-663.local TXT, cache flush A, cache flush 169.254.22.150 A, cache flush 192.168.0.100 AAAA, cache flush fe80::21c:2bff:fe1a:6395"
"13049","2021-06-30 16:57:21.955811","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13050","2021-06-30 16:57:21.976456","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13051","2021-06-30 16:57:21.976935","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503260 Ack=50641 Win=8067 Len=0 TSval=2114878637 TSecr=1623845740"
"13052","2021-06-30 16:57:31.932727","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19872 Ack=19872 Win=1002 Len=0 TSval=1889389120 TSecr=2822255305"
"13053","2021-06-30 16:57:31.951222","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19872 Ack=19873 Win=120 Len=0 TSval=2822270408 TSecr=1889358982"
"13054","2021-06-30 16:57:36.774871","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13055","2021-06-30 16:57:36.794232","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13056","2021-06-30 16:57:36.794829","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19904 Ack=19903 Win=1002 Len=0 TSval=1889393982 TSecr=2822275251"
"13057","2021-06-30 16:57:37.052550","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503259 Ack=50641 Win=8067 Len=0 TSval=2114893713 TSecr=1623845740"
"13058","2021-06-30 16:57:37.072517","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50641 Ack=503260 Win=425 Len=0 TSval=1623860836 TSecr=2114878637"
"13059","2021-06-30 16:57:51.900621","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19903 Ack=19903 Win=1002 Len=0 TSval=1889409088 TSecr=2822275251"
"13060","2021-06-30 16:57:51.919646","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19903 Ack=19904 Win=120 Len=0 TSval=2822290376 TSecr=1889393982"
"13061","2021-06-30 16:57:52.156576","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503259 Ack=50641 Win=8067 Len=0 TSval=2114908817 TSecr=1623860836"
"13062","2021-06-30 16:57:52.176529","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50641 Ack=503260 Win=425 Len=0 TSval=1623875940 TSecr=2114878637"
"13063","2021-06-30 16:57:56.955721","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13064","2021-06-30 16:57:56.976780","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13065","2021-06-30 16:57:56.977250","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503291 Ack=50672 Win=8067 Len=0 TSval=2114913638 TSecr=1623880740"
"13066","2021-06-30 16:58:07.004717","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19903 Ack=19903 Win=1002 Len=0 TSval=1889424193 TSecr=2822290376"
"13067","2021-06-30 16:58:07.024275","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19903 Ack=19904 Win=120 Len=0 TSval=2822305480 TSecr=1889393982"
"13068","2021-06-30 16:58:11.774816","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13069","2021-06-30 16:58:11.795067","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13070","2021-06-30 16:58:11.795518","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19935 Ack=19934 Win=1002 Len=0 TSval=1889428984 TSecr=2822310250"
"13071","2021-06-30 16:58:12.124656","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503290 Ack=50672 Win=8067 Len=0 TSval=2114928786 TSecr=1623880740"
"13072","2021-06-30 16:58:12.144435","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50672 Ack=503291 Win=425 Len=0 TSval=1623895908 TSecr=2114913638"
"13073","2021-06-30 16:58:26.972714","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19934 Ack=19934 Win=1002 Len=0 TSval=1889444161 TSecr=2822310250"
"13074","2021-06-30 16:58:26.991226","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19934 Ack=19935 Win=120 Len=0 TSval=2822325447 TSecr=1889428984"
"13075","2021-06-30 16:58:27.228569","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503290 Ack=50672 Win=8067 Len=0 TSval=2114943890 TSecr=1623895908"
"13076","2021-06-30 16:58:27.248167","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50672 Ack=503291 Win=425 Len=0 TSval=1623911011 TSecr=2114913638"
"13077","2021-06-30 16:58:31.956015","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13078","2021-06-30 16:58:31.976366","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13079","2021-06-30 16:58:31.976808","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503322 Ack=50703 Win=8067 Len=0 TSval=2114948638 TSecr=1623915739"
"13080","2021-06-30 16:58:42.076904","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19934 Ack=19934 Win=1002 Len=0 TSval=1889459265 TSecr=2822325447"
"13081","2021-06-30 16:58:42.094993","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19934 Ack=19935 Win=120 Len=0 TSval=2822340550 TSecr=1889428984"
"13082","2021-06-30 16:58:46.774727","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13083","2021-06-30 16:58:46.794185","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13084","2021-06-30 16:58:46.794610","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19966 Ack=19965 Win=1002 Len=0 TSval=1889463983 TSecr=2822345249"
"13085","2021-06-30 16:58:47.196864","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503321 Ack=50703 Win=8067 Len=0 TSval=2114963859 TSecr=1623915739"
"13086","2021-06-30 16:58:47.217013","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50703 Ack=503322 Win=425 Len=0 TSval=1623930980 TSecr=2114948638"
"13087","2021-06-30 16:59:02.044659","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19965 Ack=19965 Win=1002 Len=0 TSval=1889479234 TSecr=2822345249"
"13088","2021-06-30 16:59:02.063604","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19965 Ack=19966 Win=120 Len=0 TSval=2822360518 TSecr=1889463983"
"13089","2021-06-30 16:59:02.300777","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503321 Ack=50703 Win=8067 Len=0 TSval=2114978963 TSecr=1623930980"
"13090","2021-06-30 16:59:02.320624","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50703 Ack=503322 Win=425 Len=0 TSval=1623946084 TSecr=2114948638"
"13091","2021-06-30 16:59:06.955898","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13092","2021-06-30 16:59:07.016582","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13093","2021-06-30 16:59:07.016982","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503353 Ack=50734 Win=8067 Len=0 TSval=2114983679 TSecr=1623950780"
"13094","2021-06-30 16:59:17.148710","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19965 Ack=19965 Win=1002 Len=0 TSval=1889494338 TSecr=2822360518"
"13095","2021-06-30 16:59:17.167525","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19965 Ack=19966 Win=120 Len=0 TSval=2822375622 TSecr=1889463983"
"13096","2021-06-30 16:59:21.774840","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13097","2021-06-30 16:59:21.794200","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13098","2021-06-30 16:59:21.794634","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=19997 Ack=19996 Win=1002 Len=0 TSval=1889498984 TSecr=2822380248"
"13099","2021-06-30 16:59:22.268935","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503352 Ack=50734 Win=8067 Len=0 TSval=2114998931 TSecr=1623950780"
"13100","2021-06-30 16:59:22.289055","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50734 Ack=503353 Win=425 Len=0 TSval=1623966052 TSecr=2114983679"
"13101","2021-06-30 16:59:36.860743","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19996 Ack=19996 Win=1002 Len=0 TSval=1889514051 TSecr=2822380248"
"13102","2021-06-30 16:59:36.879912","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19996 Ack=19997 Win=120 Len=0 TSval=2822395333 TSecr=1889498984"
"13103","2021-06-30 16:59:37.372760","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503352 Ack=50734 Win=8067 Len=0 TSval=2115014036 TSecr=1623966052"
"13104","2021-06-30 16:59:37.392105","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50734 Ack=503353 Win=425 Len=0 TSval=1623981155 TSecr=2114983679"
"13105","2021-06-30 16:59:41.956128","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13106","2021-06-30 16:59:41.976295","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13107","2021-06-30 16:59:41.976829","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503384 Ack=50765 Win=8067 Len=0 TSval=2115018640 TSecr=1623985739"
"13108","2021-06-30 16:59:51.964933","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=19996 Ack=19996 Win=1002 Len=0 TSval=1889529155 TSecr=2822395333"
"13109","2021-06-30 16:59:51.983922","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=19996 Ack=19997 Win=120 Len=0 TSval=2822410436 TSecr=1889498984"
"13110","2021-06-30 16:59:56.775233","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13111","2021-06-30 16:59:56.794349","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13112","2021-06-30 16:59:56.794851","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=20028 Ack=20027 Win=1002 Len=0 TSval=1889533985 TSecr=2822415247"
"13113","2021-06-30 16:59:57.084703","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503383 Ack=50765 Win=8067 Len=0 TSval=2115033748 TSecr=1623985739"
"13114","2021-06-30 16:59:57.104594","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50765 Ack=503384 Win=425 Len=0 TSval=1624000868 TSecr=2115018640"
"13115","2021-06-30 17:00:11.932854","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=20027 Ack=20027 Win=1002 Len=0 TSval=1889549123 TSecr=2822415247"
"13116","2021-06-30 17:00:11.951289","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=20027 Ack=20028 Win=120 Len=0 TSval=2822430404 TSecr=1889533985"
"13117","2021-06-30 17:00:12.188701","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503383 Ack=50765 Win=8067 Len=0 TSval=2115048852 TSecr=1624000868"
"13118","2021-06-30 17:00:12.208281","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50765 Ack=503384 Win=425 Len=0 TSval=1624015971 TSecr=2115018640"
"13119","2021-06-30 17:00:16.956423","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13120","2021-06-30 17:00:16.977409","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13121","2021-06-30 17:00:16.977870","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503415 Ack=50796 Win=8067 Len=0 TSval=2115053642 TSecr=1624020740"
"13122","2021-06-30 17:00:27.036822","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=20027 Ack=20027 Win=1002 Len=0 TSval=1889564228 TSecr=2822430404"
"13123","2021-06-30 17:00:27.056322","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=20027 Ack=20028 Win=120 Len=0 TSval=2822445508 TSecr=1889533985"
"13124","2021-06-30 17:00:31.774932","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13125","2021-06-30 17:00:31.795562","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13126","2021-06-30 17:00:31.796034","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=20059 Ack=20058 Win=1002 Len=0 TSval=1889568987 TSecr=2822450247"
"13127","2021-06-30 17:00:32.156870","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503414 Ack=50796 Win=8067 Len=0 TSval=2115068821 TSecr=1624020740"
"13128","2021-06-30 17:00:32.176893","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50796 Ack=503415 Win=425 Len=0 TSval=1624035940 TSecr=2115053642"
"13129","2021-06-30 17:00:47.004778","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=20058 Ack=20058 Win=1002 Len=0 TSval=1889584196 TSecr=2822450247"
"13130","2021-06-30 17:00:47.023731","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=20058 Ack=20059 Win=120 Len=0 TSval=2822465475 TSecr=1889568987"
"13131","2021-06-30 17:00:47.260839","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503414 Ack=50796 Win=8067 Len=0 TSval=2115083925 TSecr=1624035940"
"13132","2021-06-30 17:00:47.280878","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50796 Ack=503415 Win=425 Len=0 TSval=1624051044 TSecr=2115053642"
"13133","2021-06-30 17:00:51.956034","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13134","2021-06-30 17:00:51.976537","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13135","2021-06-30 17:00:51.977011","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503446 Ack=50827 Win=8067 Len=0 TSval=2115088641 TSecr=1624055740"
"13136","2021-06-30 17:01:02.108777","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=20058 Ack=20058 Win=1002 Len=0 TSval=1889599300 TSecr=2822465475"
"13137","2021-06-30 17:01:02.127682","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=20058 Ack=20059 Win=120 Len=0 TSval=2822480579 TSecr=1889568987"
"13138","2021-06-30 17:01:03.018558","192.168.0.100","192.168.0.102","MDNS","286","Standard query response 0x0000 PTR Hive Bridge (RCR-663)._hap._tcp.local SRV, cache flush 0 0 9124 rcr-663.local TXT, cache flush A, cache flush 169.254.22.150 A, cache flush 192.168.0.100 AAAA, cache flush fe80::21c:2bff:fe1a:6395"
"13139","2021-06-30 17:01:06.775159","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13140","2021-06-30 17:01:06.794504","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13141","2021-06-30 17:01:06.794962","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=20090 Ack=20089 Win=1002 Len=0 TSval=1889603987 TSecr=2822485245"
"13142","2021-06-30 17:01:07.228824","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503445 Ack=50827 Win=8067 Len=0 TSval=2115103893 TSecr=1624055740"
"13143","2021-06-30 17:01:07.248801","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50827 Ack=503446 Win=425 Len=0 TSval=1624071012 TSecr=2115088641"
"13144","2021-06-30 17:01:21.820811","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=20089 Ack=20089 Win=1002 Len=0 TSval=1889619013 TSecr=2822485245"
"13145","2021-06-30 17:01:21.839732","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=20089 Ack=20090 Win=120 Len=0 TSval=2822500290 TSecr=1889603987"
"13146","2021-06-30 17:01:22.333112","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503445 Ack=50827 Win=8067 Len=0 TSval=2115118998 TSecr=1624071012"
"13147","2021-06-30 17:01:22.352883","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50827 Ack=503446 Win=425 Len=0 TSval=1624086116 TSecr=2115088641"
"13148","2021-06-30 17:01:26.956016","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"13149","2021-06-30 17:01:26.976838","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"13150","2021-06-30 17:01:26.977142","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=503477 Ack=50858 Win=8067 Len=0 TSval=2115123642 TSecr=1624090740"
"13151","2021-06-30 17:01:36.924793","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=20089 Ack=20089 Win=1002 Len=0 TSval=1889634117 TSecr=2822500290"
"13152","2021-06-30 17:01:36.943696","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=20089 Ack=20090 Win=120 Len=0 TSval=2822515394 TSecr=1889603987"
"13153","2021-06-30 17:01:41.775072","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"13154","2021-06-30 17:01:41.794462","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"13155","2021-06-30 17:01:41.794917","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=20121 Ack=20120 Win=1002 Len=0 TSval=1889638987 TSecr=2822520244"
"13156","2021-06-30 17:01:42.044805","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=503476 Ack=50858 Win=8067 Len=0 TSval=2115138710 TSecr=1624090740"
"13157","2021-06-30 17:01:42.064687","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=50858 Ack=503477 Win=425 Len=0 TSval=1624105828 TSecr=2115123642"
